"No.","Time","Source","Destination","Protocol","Length","Info"
"761","14.031537522","142.250.75.37","192.168.129.132","TLSv1.2","1466","Application Data"
"762","14.031538584","142.250.75.37","192.168.129.132","TLSv1.2","5702","Application Data, Application Data, Application Data, Application Data"
"763","14.031538686","142.250.75.37","192.168.129.132","TLSv1.2","1425","Application Data, Application Data"
"764","14.034211641","192.168.129.132","142.250.75.37","TCP","54","45462  >  443 [ACK] Seq=132590 Ack=169697 Win=65535 Len=0"
"765","14.037913895","192.168.129.132","142.250.75.37","TLSv1.2","93","Application Data"
"766","14.038400530","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=169697 Ack=132629 Win=64240 Len=0"
"767","14.060448561","192.168.129.132","142.250.75.37","TLSv1.2","3923","Application Data"
"768","14.060999182","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=169697 Ack=134089 Win=64240 Len=0"
"769","14.060999657","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=169697 Ack=135549 Win=64240 Len=0"
"770","14.060999815","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=169697 Ack=136498 Win=64240 Len=0"
"771","14.061601084","192.168.129.132","142.250.75.37","TLSv1.2","392","Application Data"
"772","14.062212625","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=169697 Ack=136836 Win=64240 Len=0"
"773","14.075704669","192.168.129.132","142.250.75.37","TCP","4434","45462  >  443 [PSH, ACK] Seq=136836 Ack=169697 Win=65535 Len=4380 [TCP PDU reassembled in 774]"
"774","14.076016476","192.168.129.132","142.250.75.37","TLSv1.2","478","Application Data"
"775","14.076239519","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=169697 Ack=138296 Win=64240 Len=0"
"776","14.076239628","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=169697 Ack=139756 Win=64240 Len=0"
"777","14.076239670","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=169697 Ack=141216 Win=64240 Len=0"
"778","14.076455212","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=169697 Ack=141640 Win=64240 Len=0"
"779","14.130093626","192.168.129.2","192.168.129.132","DNS","76","Standard query response 0x8d80 No such name A wpad.localdomain"
"780","14.170803888","142.250.75.37","192.168.129.132","TLSv1.2","1530","Application Data, Application Data"
"781","14.170804415","142.250.75.37","192.168.129.132","TLSv1.2","93","Application Data"
"782","14.171032247","192.168.129.132","142.250.75.37","TCP","54","45462  >  443 [ACK] Seq=141640 Ack=171212 Win=65535 Len=0"
"783","14.171772317","192.168.129.132","142.250.75.37","TLSv1.2","93","Application Data"
"784","14.172173774","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=171212 Ack=141679 Win=64240 Len=0"
"785","14.204535336","192.168.129.132","142.250.75.37","TCP","4434","45462  >  443 [PSH, ACK] Seq=141679 Ack=171212 Win=65535 Len=4380 [TCP PDU reassembled in 786]"
"786","14.204750171","192.168.129.132","142.250.75.37","TLSv1.2","483","Application Data"
"787","14.204948397","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=171212 Ack=143139 Win=64240 Len=0"
"788","14.204948677","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=171212 Ack=144599 Win=64240 Len=0"
"789","14.204948731","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=171212 Ack=146059 Win=64240 Len=0"
"790","14.205284915","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=171212 Ack=146488 Win=64240 Len=0"
"791","14.279022537","142.250.75.37","192.168.129.132","TLSv1.2","12414","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"792","14.279232046","142.250.75.37","192.168.129.132","TLSv1.2","2937","Application Data, Application Data, Application Data"
"793","14.279402483","192.168.129.132","142.250.75.37","TCP","54","45462  >  443 [ACK] Seq=146488 Ack=186455 Win=65535 Len=0"
"794","14.280546331","142.250.75.37","192.168.129.132","TLSv1.2","1958","Application Data, Application Data"
"795","14.280786013","142.250.75.37","192.168.129.132","TLSv1.2","3916","Application Data, Application Data, Application Data"
"796","14.282455570","142.250.75.37","192.168.129.132","TLSv1.2","2537","Application Data, Application Data, Application Data"
"797","14.284587820","192.168.129.132","142.250.75.37","TCP","54","45462  >  443 [ACK] Seq=146488 Ack=194704 Win=65535 Len=0"
"798","14.285819887","192.168.129.132","142.250.75.37","TLSv1.2","93","Application Data"
"799","14.286450434","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=194704 Ack=146527 Win=64240 Len=0"
"800","14.298426486","142.250.75.37","192.168.129.132","TLSv1.2","1032","Application Data, Application Data, Application Data, Application Data"
"801","14.299706381","192.168.129.132","142.250.75.37","TLSv1.2","93","Application Data"
"802","14.300395764","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=195682 Ack=146566 Win=64240 Len=0"
"803","14.442435913","192.168.129.132","142.250.75.138","TLSv1.2","2514","Application Data"
"804","14.442972130","142.250.75.138","192.168.129.132","TCP","60","443  >  49328 [ACK] Seq=28595 Ack=13525 Win=64240 Len=0"
"805","14.442972426","142.250.75.138","192.168.129.132","TCP","60","443  >  49328 [ACK] Seq=28595 Ack=14525 Win=64240 Len=0"
"806","14.443005503","192.168.129.132","142.250.75.138","TLSv1.2","102","Application Data"
"807","14.443480916","142.250.75.138","192.168.129.132","TCP","60","443  >  49328 [ACK] Seq=28595 Ack=14573 Win=64240 Len=0"
"808","14.486408223","192.168.129.132","142.250.75.138","TLSv1.2","2514","Application Data"
"809","14.486924931","142.250.75.138","192.168.129.132","TCP","60","443  >  49328 [ACK] Seq=28595 Ack=16033 Win=64240 Len=0"
"810","14.486925443","142.250.75.138","192.168.129.132","TCP","60","443  >  49328 [ACK] Seq=28595 Ack=17033 Win=64240 Len=0"
"811","14.486972857","192.168.129.132","142.250.75.138","TLSv1.2","103","Application Data"
"812","14.487285329","142.250.75.138","192.168.129.132","TCP","60","443  >  49328 [ACK] Seq=28595 Ack=17082 Win=64240 Len=0"
"813","14.558120860","142.250.75.138","192.168.129.132","TLSv1.2","1771","Application Data, Application Data, Application Data, Application Data"
"814","14.558206193","192.168.129.132","142.250.75.138","TCP","54","49328  >  443 [ACK] Seq=17082 Ack=30312 Win=65535 Len=0"
"815","14.559280666","192.168.129.132","142.250.75.138","TLSv1.2","93","Application Data"
"816","14.559681492","142.250.75.138","192.168.129.132","TCP","60","443  >  49328 [ACK] Seq=30312 Ack=17121 Win=64240 Len=0"
"817","14.594390250","142.250.75.138","192.168.129.132","TLSv1.2","1356","Application Data, Application Data, Application Data, Application Data"
"818","14.595726857","192.168.129.132","142.250.75.138","TLSv1.2","93","Application Data"
"819","14.596344093","142.250.75.138","192.168.129.132","TCP","60","443  >  49328 [ACK] Seq=31614 Ack=17160 Win=64240 Len=0"
"820","14.691619233","192.168.129.132","142.250.75.138","TLSv1.2","2515","Application Data"
"821","14.692012769","192.168.129.132","142.250.75.138","TLSv1.2","104","Application Data"
"822","14.692188003","142.250.75.138","192.168.129.132","TCP","60","443  >  49328 [ACK] Seq=31614 Ack=18620 Win=64240 Len=0"
"823","14.692188127","142.250.75.138","192.168.129.132","TCP","60","443  >  49328 [ACK] Seq=31614 Ack=19621 Win=64240 Len=0"
"824","14.692335091","142.250.75.138","192.168.129.132","TCP","60","443  >  49328 [ACK] Seq=31614 Ack=19671 Win=64240 Len=0"
"825","14.739282226","192.168.129.132","142.250.75.37","TCP","4434","45462  >  443 [PSH, ACK] Seq=146566 Ack=195682 Win=65535 Len=4380 [TCP PDU reassembled in 826]"
"826","14.739548170","192.168.129.132","142.250.75.37","TLSv1.2","491","Application Data"
"827","14.739866757","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=195682 Ack=148026 Win=64240 Len=0"
"828","14.739866943","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=195682 Ack=149486 Win=64240 Len=0"
"829","14.739867023","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=195682 Ack=150946 Win=64240 Len=0"
"830","14.739867101","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=195682 Ack=151383 Win=64240 Len=0"
"831","14.823115968","192.168.129.132","142.250.75.37","TLSv1.2","3925","Application Data"
"832","14.823498738","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=195682 Ack=152843 Win=64240 Len=0"
"833","14.823498868","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=195682 Ack=154303 Win=64240 Len=0"
"834","14.823498947","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=195682 Ack=155254 Win=64240 Len=0"
"835","14.823546979","192.168.129.132","142.250.75.37","TLSv1.2","498","Application Data"
"836","14.823960613","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=195682 Ack=155698 Win=64240 Len=0"
"837","14.835786527","142.250.75.37","192.168.129.132","TLSv1.2","1056","Application Data, Application Data, Application Data"
"838","14.836824497","192.168.129.132","142.250.75.37","TLSv1.2","93","Application Data"
"839","14.837191294","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=196684 Ack=155737 Win=64240 Len=0"
"840","14.865126825","142.250.75.138","192.168.129.132","TLSv1.2","1358","Application Data, Application Data, Application Data, Application Data"
"841","14.872397366","192.168.129.132","142.250.75.138","TLSv1.2","93","Application Data"
"842","14.872901099","142.250.75.138","192.168.129.132","TCP","60","443  >  49328 [ACK] Seq=32918 Ack=19710 Win=64240 Len=0"
"843","14.872924255","192.168.129.132","142.250.75.37","TCP","4434","45462  >  443 [PSH, ACK] Seq=155737 Ack=196684 Win=65535 Len=4380 [TCP PDU reassembled in 844]"
"844","14.873119130","192.168.129.132","142.250.75.37","TLSv1.2","496","Application Data"
"845","14.873311147","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=196684 Ack=157197 Win=64240 Len=0"
"846","14.873311327","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=196684 Ack=158657 Win=64240 Len=0"
"847","14.873311385","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=196684 Ack=160117 Win=64240 Len=0"
"848","14.873501354","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=196684 Ack=160559 Win=64240 Len=0"
"849","14.954821989","142.250.75.37","192.168.129.132","TLSv1.2","736","Application Data, Application Data, Application Data"
"850","14.957430662","192.168.129.132","142.250.75.37","TLSv1.2","93","Application Data"
"851","14.957922188","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=197366 Ack=160598 Win=64240 Len=0"
"852","14.993619247","192.168.129.132","142.250.75.37","TCP","4434","45462  >  443 [PSH, ACK] Seq=160598 Ack=197366 Win=65535 Len=4380 [TCP PDU reassembled in 853]"
"853","14.994552898","192.168.129.132","142.250.75.37","TLSv1.2","570","Application Data"
"854","14.994866976","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=197366 Ack=162058 Win=64240 Len=0"
"855","14.994867448","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=197366 Ack=163518 Win=64240 Len=0"
"856","14.994867533","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=197366 Ack=164978 Win=64240 Len=0"
"857","14.994867613","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=197366 Ack=165494 Win=64240 Len=0"
"858","15.092650162","142.250.75.37","192.168.129.132","TLSv1.2","1567","Application Data, Application Data"
"859","15.092650746","142.250.75.37","192.168.129.132","TLSv1.2","11350","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"860","15.093051329","192.168.129.132","142.250.75.37","TCP","54","45462  >  443 [ACK] Seq=165494 Ack=210175 Win=65535 Len=0"
"861","15.093800295","142.250.75.37","192.168.129.132","TLSv1.2","2321","Application Data, Application Data"
"862","15.093855355","192.168.129.132","142.250.75.37","TCP","54","45462  >  443 [ACK] Seq=165494 Ack=212442 Win=65535 Len=0"
"863","15.095719102","142.250.75.37","192.168.129.132","TLSv1.2","8526","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"864","15.095719563","142.250.75.37","192.168.129.132","TLSv1.2","8239","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"865","15.098003241","142.250.75.37","192.168.129.132","TLSv1.2","16711","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"866","15.098010841","192.168.129.132","142.250.75.37","TCP","54","45462  >  443 [ACK] Seq=165494 Ack=229099 Win=65535 Len=0"
"867","15.098137539","192.168.129.132","142.250.75.37","TCP","54","45462  >  443 [ACK] Seq=165494 Ack=245756 Win=65535 Len=0"
"868","15.098619781","142.250.75.37","192.168.129.132","TLSv1.2","6128","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"869","15.099073038","192.168.129.132","142.250.75.37","TCP","54","45462  >  443 [ACK] Seq=165494 Ack=251830 Win=65535 Len=0"
"870","15.099793038","192.168.129.132","142.250.75.37","TLSv1.2","93","Application Data"
"871","15.100236913","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=251830 Ack=165533 Win=64240 Len=0"
"872","15.128115002","142.250.75.37","192.168.129.132","TLSv1.2","15469","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"873","15.128807341","192.168.129.132","142.250.75.37","TCP","54","45462  >  443 [ACK] Seq=165533 Ack=267245 Win=65535 Len=0"
"874","15.131382704","142.250.75.37","192.168.129.132","TLSv1.2","12665","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"875","15.132707219","142.250.75.37","192.168.129.132","TLSv1.2","11890","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"876","15.134079878","142.250.75.37","192.168.129.132","TLSv1.2","10367","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"877","15.135476699","142.250.75.37","192.168.129.132","TLSv1.2","4670","Application Data, Application Data, Application Data, Application Data, Application Data"
"878","15.152874533","192.168.129.132","142.250.75.37","TCP","54","45462  >  443 [ACK] Seq=165533 Ack=306621 Win=65535 Len=0"
"879","15.154433774","192.168.129.132","142.250.75.37","TLSv1.2","93","Application Data"
"880","15.155263348","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=306621 Ack=165572 Win=64240 Len=0"
"881","15.166295945","192.168.129.132","142.250.75.37","TCP","4434","45462  >  443 [PSH, ACK] Seq=165572 Ack=306621 Win=65535 Len=4380 [TCP PDU reassembled in 882]"
"882","15.166435989","192.168.129.132","142.250.75.37","TLSv1.2","587","Application Data"
"883","15.166990349","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=306621 Ack=167032 Win=64240 Len=0"
"884","15.166990468","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=306621 Ack=168492 Win=64240 Len=0"
"885","15.166990648","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=306621 Ack=169952 Win=64240 Len=0"
"886","15.166990736","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=306621 Ack=170485 Win=64240 Len=0"
"887","15.180138738","142.250.75.37","192.168.129.132","TLSv1.2","4393","Application Data, Application Data, Application Data, Application Data, Application Data"
"888","15.180405422","192.168.129.132","142.250.75.37","TCP","54","45462  >  443 [ACK] Seq=170485 Ack=310960 Win=65535 Len=0"
"889","15.181420338","192.168.129.132","142.250.75.37","TLSv1.2","93","Application Data"
"890","15.181815614","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=310960 Ack=170524 Win=64240 Len=0"
"891","15.305276740","192.168.129.132","142.250.75.37","TCP","4434","45462  >  443 [PSH, ACK] Seq=170524 Ack=310960 Win=65535 Len=4380 [TCP PDU reassembled in 892]"
"892","15.305608482","192.168.129.132","142.250.75.37","TLSv1.2","308","Application Data"
"893","15.305909510","192.168.129.132","142.250.75.37","TLSv1.2","116","Application Data"
"894","15.305848404","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=310960 Ack=171984 Win=64240 Len=0"
"895","15.306263010","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=310960 Ack=173444 Win=64240 Len=0"
"896","15.306263174","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=310960 Ack=174904 Win=64240 Len=0"
"897","15.306263302","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=310960 Ack=175158 Win=64240 Len=0"
"898","15.306263382","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=310960 Ack=175220 Win=64240 Len=0"
"899","15.314150470","192.168.129.132","142.250.75.138","TLSv1.2","159","Application Data"
"900","15.314458544","192.168.129.132","142.250.75.138","TLSv1.2","93","Application Data"
"901","15.316011039","142.250.75.138","192.168.129.132","TCP","60","443  >  49318 [ACK] Seq=1 Ack=106 Win=64240 Len=0"
"902","15.316332429","142.250.75.138","192.168.129.132","TCP","60","443  >  49318 [ACK] Seq=1 Ack=145 Win=64240 Len=0"
"903","15.325233598","142.250.75.138","192.168.129.132","TLSv1.2","93","Application Data"
"904","15.365934138","192.168.129.132","142.250.75.138","TCP","54","49318  >  443 [ACK] Seq=145 Ack=40 Win=65535 Len=0"
"905","15.378400959","142.250.75.138","192.168.129.132","TLSv1.2","196","Application Data, Application Data, Application Data"
"906","15.378534383","192.168.129.132","142.250.75.138","TCP","54","49318  >  443 [ACK] Seq=145 Ack=182 Win=65535 Len=0"
"907","15.379086279","192.168.129.132","142.250.75.138","TLSv1.2","93","Application Data"
"908","15.379445228","142.250.75.138","192.168.129.132","TCP","60","443  >  49318 [ACK] Seq=182 Ack=184 Win=64240 Len=0"
"909","15.404059317","192.168.129.132","142.250.75.138","TLSv1.2","2514","Application Data"
"910","15.404554097","142.250.75.138","192.168.129.132","TCP","60","443  >  49328 [ACK] Seq=32918 Ack=21170 Win=64240 Len=0"
"911","15.404554467","142.250.75.138","192.168.129.132","TCP","60","443  >  49328 [ACK] Seq=32918 Ack=22170 Win=64240 Len=0"
"912","15.404593833","192.168.129.132","142.250.75.138","TLSv1.2","145","Application Data"
"913","15.404729474","142.250.75.138","192.168.129.132","TCP","60","443  >  49328 [ACK] Seq=32918 Ack=22261 Win=64240 Len=0"
"914","15.425390439","142.250.75.37","192.168.129.132","TLSv1.2","1125","Application Data, Application Data"
"915","15.425923500","142.250.75.37","192.168.129.132","TLSv1.2","124","Application Data, Application Data"
"916","15.426212496","192.168.129.132","142.250.75.37","TCP","54","45462  >  443 [ACK] Seq=175220 Ack=312101 Win=65535 Len=0"
"917","15.426785231","192.168.129.132","142.250.75.37","TLSv1.2","93","Application Data"
"918","15.427272592","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=312101 Ack=175259 Win=64240 Len=0"
"919","15.506119506","142.250.75.138","192.168.129.132","TLSv1.2","1354","Application Data, Application Data, Application Data, Application Data"
"920","15.508181826","192.168.129.132","142.250.75.138","TLSv1.2","93","Application Data"
"921","15.508946794","142.250.75.138","192.168.129.132","TCP","60","443  >  49328 [ACK] Seq=34218 Ack=22300 Win=64240 Len=0"
"922","16.272571342","192.168.129.132","142.250.75.37","TCP","4434","45462  >  443 [PSH, ACK] Seq=175259 Ack=312101 Win=65535 Len=4380 [TCP PDU reassembled in 923]"
"923","16.272739659","192.168.129.132","142.250.75.37","TLSv1.2","604","Application Data"
"924","16.273165644","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=312101 Ack=176719 Win=64240 Len=0"
"925","16.273165726","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=312101 Ack=178179 Win=64240 Len=0"
"926","16.273165771","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=312101 Ack=179639 Win=64240 Len=0"
"927","16.273165795","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=312101 Ack=180189 Win=64240 Len=0"
"928","16.284800669","142.250.75.37","192.168.129.132","TLSv1.2","14264","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"929","16.285094809","192.168.129.132","142.250.75.37","TCP","54","45462  >  443 [ACK] Seq=180189 Ack=326311 Win=65535 Len=0"
"930","16.304408334","192.168.129.132","142.250.75.37","TLSv1.2","93","Application Data"
"931","16.304931369","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=326311 Ack=180228 Win=64240 Len=0"
"932","16.398386791","192.168.129.132","142.250.75.37","TCP","4434","45462  >  443 [PSH, ACK] Seq=180228 Ack=326311 Win=65535 Len=4380 [TCP PDU reassembled in 933]"
"933","16.398733972","192.168.129.132","142.250.75.37","TLSv1.2","610","Application Data"
"934","16.399023320","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=326311 Ack=181688 Win=64240 Len=0"
"935","16.399243639","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=326311 Ack=183148 Win=64240 Len=0"
"936","16.399243783","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=326311 Ack=184608 Win=64240 Len=0"
"937","16.399243846","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=326311 Ack=185164 Win=64240 Len=0"
"938","16.410580218","142.250.75.37","192.168.129.132","TLSv1.2","3376","Application Data, Application Data, Application Data, Application Data, Application Data"
"939","16.410837695","192.168.129.132","142.250.75.37","TCP","54","45462  >  443 [ACK] Seq=185164 Ack=329633 Win=65535 Len=0"
"940","16.411671101","192.168.129.132","142.250.75.37","TLSv1.2","93","Application Data"
"941","16.411964639","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=329633 Ack=185203 Win=64240 Len=0"
"942","16.529371743","192.168.129.132","142.250.75.37","TLSv1.2","3923","Application Data"
"943","16.529615190","192.168.129.132","142.250.75.37","TLSv1.2","430","Application Data"
"944","16.529841955","192.168.129.132","142.250.75.37","TCP","4434","45462  >  443 [PSH, ACK] Seq=189448 Ack=329633 Win=65535 Len=4380 [TCP PDU reassembled in 949]"
"945","16.529861145","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=329633 Ack=186663 Win=64240 Len=0"
"946","16.529861404","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=329633 Ack=188123 Win=64240 Len=0"
"947","16.529861445","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=329633 Ack=189072 Win=64240 Len=0"
"948","16.529861477","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=329633 Ack=189448 Win=64240 Len=0"
"949","16.529959437","192.168.129.132","142.250.75.37","TLSv1.2","615","Application Data"
"950","16.530170577","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=329633 Ack=190908 Win=64240 Len=0"
"951","16.530170882","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=329633 Ack=192368 Win=64240 Len=0"
"952","16.530342179","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=329633 Ack=193828 Win=64240 Len=0"
"953","16.530342308","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=329633 Ack=194389 Win=64240 Len=0"
"954","16.542108937","142.250.75.37","192.168.129.132","TLSv1.2","1141","Application Data, Application Data, Application Data"
"955","16.543472151","192.168.129.132","142.250.75.37","TLSv1.2","93","Application Data"
"956","16.544135280","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=330720 Ack=194428 Win=64240 Len=0"
"957","16.724417032","142.250.75.37","192.168.129.132","TLSv1.2","1052","Application Data"
"958","16.725717393","142.250.75.37","192.168.129.132","TLSv1.2","5976","Application Data, Application Data, Application Data, Application Data, Application Data"
"959","16.726177855","192.168.129.132","142.250.75.37","TCP","54","45462  >  443 [ACK] Seq=194428 Ack=337640 Win=65535 Len=0"
"960","16.731641162","142.250.75.37","192.168.129.132","TLSv1.2","14277","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"961","16.746776770","192.168.129.132","142.250.75.37","TLSv1.2","89","Application Data"
"962","16.747230103","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=351863 Ack=194463 Win=64240 Len=0"
"963","16.748754976","192.168.129.132","142.250.75.37","TLSv1.2","93","Application Data"
"964","16.749234771","142.250.75.37","192.168.129.132","TCP","60","443  >  45462 [ACK] Seq=351863 Ack=194502 Win=64240 Len=0"
"965","16.764116959","192.168.129.132","142.250.75.138","TLSv1.2","781","Application Data"
"966","16.764361600","192.168.129.132","142.250.75.138","TLSv1.2","1237","Application Data"
"967","16.764961916","142.250.75.138","192.168.129.132","TCP","60","443  >  49328 [ACK] Seq=34218 Ack=23027 Win=64240 Len=0"
"968","16.764962412","142.250.75.138","192.168.129.132","TCP","60","443  >  49328 [ACK] Seq=34218 Ack=24210 Win=64240 Len=0"
"969","16.777270819","192.168.129.132","142.250.75.138","TLSv1.2","1699","Application Data"
"970","16.777601500","142.250.75.138","192.168.129.132","TCP","60","443  >  49328 [ACK] Seq=34218 Ack=25670 Win=64240 Len=0"
"971","16.777601815","142.250.75.138","192.168.129.132","TCP","60","443  >  49328 [ACK] Seq=34218 Ack=25855 Win=64240 Len=0"
"972","16.777623983","192.168.129.132","142.250.75.138","TLSv1.2","1237","Application Data"
"973","16.777984303","142.250.75.138","192.168.129.132","TCP","60","443  >  49328 [ACK] Seq=34218 Ack=27038 Win=64240 Len=0"
"974","16.778532156","192.168.129.132","142.250.75.138","TLSv1.2","782","Application Data"
"975","16.778973220","192.168.129.132","142.250.75.138","TLSv1.2","1240","Application Data"
"976","16.779356905","142.250.75.138","192.168.129.132","TCP","60","443  >  49328 [ACK] Seq=34218 Ack=27766 Win=64240 Len=0"
"977","16.779357401","142.250.75.138","192.168.129.132","TCP","60","443  >  49328 [ACK] Seq=34218 Ack=28952 Win=64240 Len=0"
"978","16.866124847","192.168.129.132","142.250.75.110","TLSv1.2","176","Application Data"
"979","16.866511907","192.168.129.132","142.250.75.110","TLSv1.2","93","Application Data"
"980","16.866720510","192.168.129.132","142.250.75.110","TLSv1.2","1896","Application Data"
"981","16.866882732","142.250.75.110","192.168.129.132","TCP","60","443  >  52378 [ACK] Seq=1707 Ack=3137 Win=64240 Len=0"
"982","16.866882805","142.250.75.110","192.168.129.132","TCP","60","443  >  52378 [ACK] Seq=1707 Ack=3176 Win=64240 Len=0"
"983","16.867065341","142.250.75.110","192.168.129.132","TCP","60","443  >  52378 [ACK] Seq=1707 Ack=4636 Win=64240 Len=0"
"984","16.867065510","142.250.75.110","192.168.129.132","TCP","60","443  >  52378 [ACK] Seq=1707 Ack=5018 Win=64240 Len=0"
"985","16.874133489","142.250.75.110","192.168.129.132","TLSv1.2","93","Application Data"
"986","16.915019000","192.168.129.132","142.250.75.110","TCP","54","52378  >  443 [ACK] Seq=5018 Ack=1746 Win=58485 Len=0"
"987","16.976513460","142.250.75.110","192.168.129.132","TLSv1.2","1016","Application Data, Application Data, Application Data, Application Data, Application Data"
